File,TF-IDF,Proportion Weight,Excess Return 3D,Excess Return 4D
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000064803\10-Q\0000064803-22-000016\full-submission.txt,0.627070677392756,0.1286459159767011,0.110347,0.062525
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000064803\10-Q\0000064803-22-000029\full-submission.txt,0.1126216120583569,0.1311392738506834,0.19256300000000004,0.12954500000000002
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000064803\10-Q\0000064803-22-000038\full-submission.txt,0.908115465799578,0.3085949411078152,0.11150299999999999,0.088463
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000064803\10-Q\0001558370-18-003777\full-submission.txt,0.9435917057788596,0.503745302072674,-0.24299600000000002,-0.212702
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000064803\10-Q\0001558370-18-006683\full-submission.txt,0.5964758112499373,0.3174558073525814,0.158333,0.11677399999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000064803\10-Q\0001558370-18-008642\full-submission.txt,0.6034491049704189,0.5085214760322556,0.185727,0.233327
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-18-000132\full-submission.txt,0.3298492360395527,0.9068098788119734,-0.024832000000000003,-0.012498999999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-18-000192\full-submission.txt,0.737373753494286,0.7765989805751753,0.018542999999999997,0.02465
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-18-000229\full-submission.txt,0.0154347156797861,0.0336041976996992,0.067031,0.09581999999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-19-000179\full-submission.txt,0.7061438655846899,0.820664172418038,0.0036680000000000016,0.028337000000000005
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-19-000257\full-submission.txt,0.3393854403059716,0.9078448651740972,0.04697900000000001,0.043407
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-19-000316\full-submission.txt,0.1445397665287578,0.0698076710818154,-0.051193999999999996,-0.09206699999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-20-000154\full-submission.txt,0.0551989199838716,0.6817759905032261,-0.032841,0.03743
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-20-000222\full-submission.txt,0.0592716811945743,0.5532460650124215,-0.033048,-0.005905999999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-20-000283\full-submission.txt,0.8777908476399389,0.7824489067419699,0.029509,0.052062000000000004
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-21-000182\full-submission.txt,0.4706665549391979,0.8230534480724495,0.015917,0.0030880000000000005
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-21-000236\full-submission.txt,0.8701474119331465,0.0400906535294173,0.07127700000000001,0.13325
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-21-000291\full-submission.txt,0.91124331730162,0.5756537513585076,-0.022327,-0.029150999999999996
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-22-000064\full-submission.txt,0.6358017203972844,0.5235933513259131,0.039306999999999995,0.046379
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-22-000129\full-submission.txt,0.8142226080044768,0.3079510956112922,0.060521,0.080074
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000065984\10-Q\0000065984-22-000185\full-submission.txt,0.3071469929585784,0.4815309551064329,0.04024,0.049838999999999994
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0000066740-21-000013\full-submission.txt,0.7579579647561842,0.3147510013003998,-0.046668,-0.04638199999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0000066740-22-000036\full-submission.txt,0.574424770155594,0.5154155714099158,-0.042187,-0.09261400000000003
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0000066740-22-000065\full-submission.txt,0.437912930588038,0.790477227061232,0.10077599999999998,0.114204
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0000066740-22-000076\full-submission.txt,0.6863161352226161,0.1174465867932585,0.154373,0.20154000000000002
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-18-004248\full-submission.txt,0.0699007218700565,0.2936666422163828,0.060742000000000004,0.09145199999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-18-005773\full-submission.txt,0.0963144286056609,0.1835124850931494,0.082393,0.09468399999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-18-007892\full-submission.txt,0.931145339217572,0.5275666845413483,-0.11552599999999999,-0.193323
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-19-003408\full-submission.txt,0.3009996232965486,0.3421505102820374,-0.26478399999999996,-0.520277
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-19-006397\full-submission.txt,0.2507272753475545,0.8475823725398507,-0.03669099999999999,0.015078000000000008
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-19-009143\full-submission.txt,0.7623038237430994,0.0924309022389544,0.03798099999999998,0.007823999999999979
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-20-004478\full-submission.txt,0.7534820188775874,0.6195045347916635,-0.006312999999999992,0.083197
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-20-008507\full-submission.txt,0.1659671808265784,0.9381758139142896,-0.121583,-0.14531499999999997
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-20-011804\full-submission.txt,0.5536402192611115,0.8399494057557492,-0.12105099999999999,-0.178693
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-21-004896\full-submission.txt,0.2664221873060678,0.0899785466589462,-0.019520999999999997,-0.051708
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000066740\10-Q\0001558370-21-009338\full-submission.txt,0.5288561345967246,0.6050663065577391,-0.041057,-0.033988000000000004
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-18-000017\full-submission.txt,0.5757938575349218,0.2326893523208499,-0.005639999999999999,-0.04768499999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-18-000023\full-submission.txt,0.43788697015418,0.1482933319406681,-0.04681200000000001,-0.05359800000000001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-18-000029\full-submission.txt,0.6370397409207911,0.9078205791372254,0.110718,0.20166599999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-19-000013\full-submission.txt,0.9981318351954924,0.2045417906443856,-0.015987,-0.063054
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-19-000019\full-submission.txt,0.181366929058088,0.008640901923156,0.083181,0.02759200000000001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-19-000025\full-submission.txt,0.0228413931077258,0.758524544326763,0.009991,0.021936999999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-20-000013\full-submission.txt,0.6697690051907861,0.3576747174278539,-0.143391,-0.196372
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-20-000020\full-submission.txt,0.5576101429361146,0.15397286733817,0.06901499999999999,0.14674500000000001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-20-000028\full-submission.txt,0.5551834083982609,0.0408356467481098,-0.07013699999999999,-0.194404
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-21-000015\full-submission.txt,0.15636831621698,0.9692400856147172,0.140588,0.12708800000000003
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-21-000021\full-submission.txt,0.9313674242394804,0.4633050727531304,0.032974,0.027886
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-21-000027\full-submission.txt,0.7994537198842041,0.2601430398045584,-0.0034369999999999973,0.013300000000000001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-22-000019\full-submission.txt,0.2390102365848818,0.7877031208206321,0.09840199999999999,0.07632299999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-22-000025\full-submission.txt,0.3667260548294913,0.5105338576993999,0.106993,0.106455
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000068505\10-Q\0000068505-22-000031\full-submission.txt,0.3447855707991633,0.1163215981814425,0.069294,0.028032999999999995
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-18-000020\full-submission.txt,0.063570144021628,0.684720957539376,-0.064954,-0.075208
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-18-000030\full-submission.txt,0.7872549098584194,0.5121871840804916,0.0258,0.018002
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-18-000042\full-submission.txt,0.0980149933143739,0.717816167019104,0.127196,0.15687700000000002
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-19-000026\full-submission.txt,0.7471831453430727,0.2359436270193223,0.05076599999999999,0.053436
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-19-000042\full-submission.txt,0.1805538018238583,0.2798660335503785,-0.08557900000000002,-0.059996999999999995
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-19-000057\full-submission.txt,0.7131998491133894,0.9125308126723388,-0.029054000000000003,0.014010000000000005
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-20-000023\full-submission.txt,0.6644383305674728,0.7093287356631987,-0.167436,-0.05789499999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-20-000040\full-submission.txt,0.7876823478783205,0.5359903853189069,0.017796000000000013,0.06808000000000002
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-20-000071\full-submission.txt,0.5679024789044237,0.4955378880472965,0.06782400000000001,-0.02876799999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-21-000063\full-submission.txt,0.0457964939815881,0.7184285815050041,0.07291,0.094467
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-21-000084\full-submission.txt,0.8096090578675535,0.6709658280947149,0.002665,0.042948999999999994
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-21-000107\full-submission.txt,0.0198833289568276,0.2409359195571407,0.015836,0.026614999999999996
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-22-000088\full-submission.txt,0.3137631053006501,0.297968070196295,-0.013506999999999995,-0.04582599999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-22-000112\full-submission.txt,0.5809081113665187,0.5209504323371441,0.018590000000000002,0.0038459999999999987
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000070858\10-Q\0000070858-22-000131\full-submission.txt,0.0820015108037185,0.3471721038800076,0.040909999999999995,0.089637
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0000072331-21-000023\full-submission.txt,0.1753457027115311,0.4623583684448537,0.014535999999999995,0.025922999999999995
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0000072331-21-000040\full-submission.txt,0.6955422282187237,0.1216818160341243,0.15182900000000002,0.22310600000000003
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0000072331-21-000064\full-submission.txt,0.939924123337821,0.9807831437805348,0.059185,0.085346
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0000072331-22-000016\full-submission.txt,0.0396893294854233,0.3274548757926235,0.031119000000000004,-0.003304999999999992
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0000072331-22-000038\full-submission.txt,0.1616958725100767,0.6558425779440046,0.10911500000000002,0.150761
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0000072331-22-000083\full-submission.txt,0.3592263402374065,0.9088162502741366,-0.11946599999999999,-0.08554799999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0001564590-18-004341\full-submission.txt,0.3170356764799735,0.6132435024629728,0.059034,0.09695199999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0001564590-18-014988\full-submission.txt,0.1860993706413343,0.858522925427878,0.071643,0.132333
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0001564590-18-022603\full-submission.txt,0.5889095085316395,0.1898806567982606,0.072147,0.058068999999999996
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0001564590-19-006655\full-submission.txt,0.7328817981790318,0.6100471737259017,-0.085343,-0.082915
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0001564590-19-021843\full-submission.txt,0.3641741217263259,0.4344602635120457,0.09493099999999999,0.13636500000000001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0001564590-19-034133\full-submission.txt,0.0973038488643658,0.6346259924733977,0.136913,0.097428
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0001564590-20-008934\full-submission.txt,0.3677285214634459,0.895288449358958,-0.15487900000000002,-0.135152
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0001564590-20-028467\full-submission.txt,0.6282066240142522,0.8617901349766486,0.15916,0.199234
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072331\10-Q\0001564590-20-042612\full-submission.txt,0.7963473395311077,0.3105170432897207,-0.058042,-0.009597000000000005
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-18-000042\full-submission.txt,0.5735803932138601,0.0830718202895645,-0.050996,-0.06640299999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-18-000053\full-submission.txt,0.7429556373481627,0.6300243040069398,0.042678999999999995,0.04590499999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-18-000060\full-submission.txt,0.2383087732626825,0.8697939752585191,0.086498,0.099001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-19-000026\full-submission.txt,0.2559818946109117,0.8377450179564699,-0.039481999999999996,-0.039574
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-19-000034\full-submission.txt,0.4066261475464211,0.4362523684609677,0.05233600000000001,0.064096
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-19-000042\full-submission.txt,0.5691527020789452,0.4453338925346002,-0.07125600000000001,-0.088157
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-20-000013\full-submission.txt,0.794544381565223,0.7940404383245397,-0.053739999999999996,-0.118006
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-20-000020\full-submission.txt,0.3579472946626145,0.4813682833135296,-0.031978999999999994,-0.069106
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-20-000024\full-submission.txt,0.0553227603103456,0.4012610000915132,0.04886499999999999,0.12252799999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-21-000010\full-submission.txt,0.4303539217768584,0.8552576065779631,-0.010956000000000011,-0.008909000000000007
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-21-000019\full-submission.txt,0.0322979044275671,0.359646416107532,0.020803000000000002,0.072132
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-21-000025\full-submission.txt,0.0762867423785063,0.4726605977106184,-0.029741999999999998,-0.053502999999999995
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-22-000019\full-submission.txt,0.0477985953382014,0.2311277987521777,0.05645499999999999,0.12592
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-22-000026\full-submission.txt,0.5945442523641769,0.8847422931698653,0.022697000000000002,0.052003
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072741\10-Q\0000072741-22-000030\full-submission.txt,0.4300513766382515,0.5310162343210791,-0.015532,-0.02383700000000001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-18-000017\full-submission.txt,0.212810404959764,0.041974918516755,0.05791500000000001,0.113867
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-18-000042\full-submission.txt,0.2683386182471947,0.1165422017758465,0.036261999999999996,0.09875399999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-18-000056\full-submission.txt,0.7441629847249703,0.791380781549815,-0.018068999999999995,0.00047299999999999946
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-19-000019\full-submission.txt,0.6978739119321538,0.5256338759593987,0.023480000000000004,0.069185
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-19-000047\full-submission.txt,0.6812941466755691,0.2043522093631564,-0.014986,-0.029789000000000003
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-19-000074\full-submission.txt,0.9732453384651144,0.839448780688822,-0.07061900000000002,-0.058464999999999996
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-20-000022\full-submission.txt,0.5585109459664023,0.388356239705704,-0.10382599999999999,-0.118741
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-20-000055\full-submission.txt,0.7308913337662875,0.615459592953051,0.023764999999999998,0.062178
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-20-000066\full-submission.txt,0.7457174892830011,0.480295384042126,-0.0229,-0.039513999999999994
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-21-000030\full-submission.txt,0.5946949964636058,0.3403072103188174,0.043766000000000006,0.025800000000000003
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-21-000064\full-submission.txt,0.0275153933907524,0.8546117006486483,-0.012276999999999996,-0.005797999999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-21-000084\full-submission.txt,0.5185481573500127,0.5144955303599014,0.014584,-0.018682
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-22-000027\full-submission.txt,0.4491704373480135,0.5282523534120467,0.011684999999999985,-0.00631900000000001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-22-000053\full-submission.txt,0.1262743363434235,0.195684951689551,0.122641,0.145513
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072903\10-Q\0000072903-22-000063\full-submission.txt,0.2374494776970002,0.2407685130434028,0.114427,0.141633
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-18-000324\full-submission.txt,0.6824782726008123,0.3373129344206655,0.053241,0.044652
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-18-000408\full-submission.txt,0.863539996495664,0.3530009904596608,0.057131,0.048483
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-18-000471\full-submission.txt,0.5539077768678081,0.629013600346444,-0.0033699999999999997,-0.0035529999999999997
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-19-000254\full-submission.txt,0.8623420266478273,0.9525453262039896,-0.014138999999999999,-0.0064090000000000015
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-19-000331\full-submission.txt,0.9571252759427744,0.3497811591660463,-0.072117,-0.14316500000000001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-19-000406\full-submission.txt,0.7194540961001685,0.3364870582549977,0.045598999999999994,0.04654199999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-20-000236\full-submission.txt,0.3416915598700945,0.592291802260572,-0.146868,-0.243485
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-20-000288\full-submission.txt,0.0223249702070131,0.8286757797701371,0.047092,0.029625000000000005
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-20-000338\full-submission.txt,0.0918437897164377,0.3378385206401976,0.041275000000000006,0.128024
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-21-000221\full-submission.txt,0.7625413662570893,0.793924551303399,0.06655699999999999,0.062185000000000004
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-21-000267\full-submission.txt,0.6947980437440484,0.7230170897111715,0.07125099999999998,0.063054
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-21-000317\full-submission.txt,0.912919040870386,0.7720175312809815,-0.013112000000000004,0.010917999999999997
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-22-000113\full-submission.txt,0.9395200432762396,0.3486404335232594,0.10011699999999998,0.07816199999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-22-000174\full-submission.txt,0.0703939723703749,0.1261972447551085,0.01860299999999999,-0.01028900000000001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000072971\10-Q\0000072971-22-000205\full-submission.txt,0.0643125755268381,0.2524661281486877,0.011491000000000005,0.067279
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-18-000206\full-submission.txt,0.950085890334751,0.0018779188317473,0.011746,-0.047741
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-18-000259\full-submission.txt,0.731853301957745,0.4720965373731209,-0.018428,-0.058505999999999996
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-18-000297\full-submission.txt,0.5426940130803436,0.3217773099249914,0.122463,0.198625
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-19-000166\full-submission.txt,0.0013706077954113,0.3855517676653744,0.007067,0.025494
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-19-000197\full-submission.txt,0.2360659468102571,0.0540998184686926,-0.114782,-0.114137
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-19-000237\full-submission.txt,0.0292337715359212,0.0852665031433033,-0.041622000000000006,-2.1000000000003655e-05
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-20-000179\full-submission.txt,0.8322552938206265,0.4666606675382663,-0.007249000000000019,0.10311299999999998
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-20-000212\full-submission.txt,0.9266444664173188,0.8418592645195861,0.076298,0.07160799999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-20-000244\full-submission.txt,0.5542273243051739,0.2227618649741182,-0.158506,-0.21867999999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-21-000185\full-submission.txt,0.6454112356824672,0.0848319045195891,0.09206600000000001,0.133139
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-21-000239\full-submission.txt,0.8910724330665578,0.8286547282554674,0.018885,0.03141
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-21-000272\full-submission.txt,0.9274218670941706,0.2712253509624217,-0.040393999999999985,-0.05653499999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-22-000148\full-submission.txt,0.7944287050214741,0.7004749524627424,0.07746899999999998,0.06036899999999999
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-22-000181\full-submission.txt,0.8317338103357717,0.041400875150414,0.046958,0.024405
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073124\10-Q\0000073124-22-000208\full-submission.txt,0.1590517105859521,0.7230015444292689,0.097709,0.158967
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001193125-18-157220\full-submission.txt,0.5419089317400038,0.1845602145986818,0.020645000000000004,0.019208000000000003
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001193125-18-242368\full-submission.txt,0.8836242387597976,0.1375135386285133,-0.026559000000000003,-0.025010000000000008
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001193125-18-320749\full-submission.txt,0.0224863406010543,0.500682634350254,0.11059,0.082078
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001193125-19-141391\full-submission.txt,0.3877333725007575,0.1534686009985825,-0.012447000000000001,-0.016719
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-19-029949\full-submission.txt,0.2454839883921246,0.4275147628281183,-0.0020029999999999944,-0.00024999999999999675
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-19-040956\full-submission.txt,0.308743309276274,0.3003372630352683,-0.008965,-0.0030160000000000013
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-20-025117\full-submission.txt,0.1003659825761458,0.7800795513127041,-0.222333,-0.179011
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-20-039639\full-submission.txt,0.2313988639599491,0.7862675236362193,0.04073500000000001,0.030165000000000004
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-20-053596\full-submission.txt,0.3116564156903249,0.4325604598990717,0.04552500000000001,0.095214
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-21-026758\full-submission.txt,0.0296124594512979,0.973853783481744,-0.01988399999999998,0.03885300000000001
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-21-043479\full-submission.txt,0.3659222458624391,0.0308238507659016,0.390621,0.351502
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-21-056213\full-submission.txt,0.7271856958979367,0.6272557239430732,-0.04869999999999999,-0.021892
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-22-019391\full-submission.txt,0.5686615604575123,0.5602003507767569,-0.16582600000000003,-0.13834200000000002
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-22-028899\full-submission.txt,0.601913201513652,0.5669874550227828,0.104769,0.083844
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000073309\10-Q\0001564590-22-037206\full-submission.txt,0.7640213341264432,0.508855058603882,0.051455,0.07688400000000001
